,name,link,site,zp
55,"Участие в создании, планировании, разработке и поддержке ключевых частей системы. Проектирование и написание запросов к СУБД. Взаимодействие с разработчиками и...Опыт разработки не менее 2-х лет. Знание PHP 7.3 (планируем переход на 8.0). Опыт работы с фреймворком...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/48123110?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,100 000 – 250 000 руб.
56,"Кастомизация на OpenCart, верстка шаблонов и пр. Поддержка и развитие существующих модулей. Интеграция с внешними системами, использование API третьих систем. Опыт работы на CMS OpenCart, Bitrix от 2-х лет. Настройка стандартных функций и модулей. Опыт разработки расширений, модулей. ",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/48127729?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,от 90 000 руб.
57,создание программной составляющей стратегии в реальном времени. - программирование на С++ в среде MS Visual studio под Windows.опыт работы над играми жанра RTS или TBS. - знание используемых в играх алгоритмов AI. - знание технологий Client-Server. - ,https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/44866002?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,100 000 – 250 000 руб.
58,"Автоматизация деятельности компании, связанной с процессами управления персоналом, учетом и расчетом заработной платы на базе 1С ""Предприятие"". Опыт в аналогичной должности (1С 8.3). Опыт работы с 1С ЗУП 3.1 или ЗУП 2.5. ",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/46085331?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,100 000 – 120 000 руб.
59,"Первичный отбор по резюме. Тестовое задание (срок выполнения - без строгих ограничений). Техническое интервью по Skype с видео по итогам решения...Навыки разработки серверных и клиентских решений с использованием ASP.NET, C#, JavaScript, CSS и HTML. Знание и опыт настройки Microsoft IIS. ",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47426327?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,от 7 000 EUR
60,"Обеспечение сбора статистических отчетов и оперативной отчетности о деятельности медицинских организаций Санкт-Петербурга. Разработка шаблонов для заполнения отчетов. Высшее техническое образование. Опыт работы приветствуется, но не обязателен. Знание теории реляционных баз данных. Хорошее знание MS Excel, желательно знание...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47137862?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,45 000 – 50 000 руб.
61,"Разработка, тестирование и сдача нового функционала согласно списку задач. Проектирование архитектуры и внедрение новых и старых блоков учетной системы. Опыт в программировании на 1С:Предприятие 8.3 от 5-ти лет. Уважение к своему и чужому времени, внимательность...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47518146?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,200 000 – 220 000 руб.
62,Развитие и оптимизация программного обеспечения лицензированного инновационного сервиса онлайн ставок в тотализатор. Контракт с лицензированным мальтийским оператором онлайн ставок на...Высокая ответственность. Опыт коммерческих разработок на Java не менее 3-х лет. Умение быстро понимать чужие коды. Способность оценивать время...,https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47711400?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,250 000 – 350 000 руб.
63,"Поддержка существующей конфигурации Управление Торговлей 11 с существенными доработками. Разработка и доработка внешних обработок, отчетов, печатных форм, документов, запросов. Навыки написания документации и руководства для пользователей. Знание основных конфигураций 1С.",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/47949214?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,от 130 000 руб.
64,"Разработка и доработка функционала ERP-системы Navision. Разработка и доработка баз данных MS SQL. Автоматизация сбора отчетности для управленческого учета. Знание процессов разработки ПО. Знание СУБД: MS SQL. Знание технологий C#, C/AL, Unity, .NET Framework, .NET Core, XML, Transact...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/48309371?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,от 200 000 руб.
65,"Поддержка и сопровождение 1С Бухгалтерия 3.0 и ЗУП 3.1, нетиповой конфигурации 1С (одна с 0, вторая...Знание языка программирования на базе платформы 1С. Основы бухгалтерского, налогового и кадрового учета. Программные продукты 1С Бухгалтерия 3...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/48348227?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,от 150 000 руб.
66,"Разработка ПО для производственных и складских задач. - Обслуживание серверного ПО.Высшее техническое образование. - Технический склад ума. - Ответственность, исполнительность. - Понимание сетевых технологий: TCP/IP. - Понимание интерфейсов: UART, SPI, I2C...",https://hh.ru/search/vacancyhttps://kaliningrad.hh.ru/vacancy/48053543?from=vacancy_search_list&query=%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%BC%D0%B8%D1%81%D1%82,https://hh.ru/search/vacancy,от 100 000 руб.
